alpaca_config/big/conf/palpaca_optimal_binary_0.conf,exact,alpaca_config/big/priors/pi_0.csv,1.4749999999999999
alpaca_config/big/conf/palpaca_optimal_binary_1.conf,exact,alpaca_config/big/priors/pi_1.csv,1.4499999999999997
alpaca_config/big/conf/palpaca_optimal_binary_2.conf,exact,alpaca_config/big/priors/pi_2.csv,1.4499999999999997
alpaca_config/big/conf/palpaca_optimal_binary_3.conf,exact,alpaca_config/big/priors/pi_3.csv,1.4499999999999997
alpaca_config/big/conf/palpaca_optimal_binary_4.conf,exact,alpaca_config/big/priors/pi_4.csv,1.4749999999999999
alpaca_config/big/conf/palpaca_optimal_binary_5.conf,exact,alpaca_config/big/priors/pi_5.csv,1.4749999999999999
alpaca_config/big/conf/palpaca_optimal_binary_6.conf,exact,alpaca_config/big/priors/pi_6.csv,1.4749999999999999
alpaca_config/big/conf/palpaca_optimal_binary_7.conf,exact,alpaca_config/big/priors/pi_7.csv,1.525
alpaca_config/big/conf/palpaca_optimal_binary_8.conf,exact,alpaca_config/big/priors/pi_8.csv,1.4499999999999997
alpaca_config/big/conf/palpaca_optimal_binary_9.conf,exact,alpaca_config/big/priors/pi_9.csv,1.4249999999999998
alpaca_config/big/conf/palpaca_optimal_binary_10.conf,exact,alpaca_config/big/priors/pi_10.csv,1.525
alpaca_config/big/conf/palpaca_optimal_binary_11.conf,exact,alpaca_config/big/priors/pi_11.csv,1.4749999999999999
alpaca_config/big/conf/palpaca_optimal_binary_12.conf,exact,alpaca_config/big/priors/pi_12.csv,1.4499999999999997
alpaca_config/big/conf/palpaca_optimal_binary_13.conf,exact,alpaca_config/big/priors/pi_13.csv,1.4499999999999997
alpaca_config/big/conf/palpaca_optimal_binary_14.conf,exact,alpaca_config/big/priors/pi_14.csv,1.4499999999999997
alpaca_config/big/conf/palpaca_optimal_binary_15.conf,exact,alpaca_config/big/priors/pi_15.csv,1.4999999999999998
alpaca_config/big/conf/palpaca_optimal_binary_16.conf,exact,alpaca_config/big/priors/pi_16.csv,1.4499999999999997
alpaca_config/big/conf/palpaca_optimal_binary_17.conf,exact,alpaca_config/big/priors/pi_17.csv,1.4499999999999997
alpaca_config/big/conf/palpaca_optimal_binary_18.conf,exact,alpaca_config/big/priors/pi_18.csv,1.4749999999999999
alpaca_config/big/conf/palpaca_optimal_binary_19.conf,exact,alpaca_config/big/priors/pi_19.csv,1.4749999999999999
alpaca_config/big/conf/palpaca_optimal_binary_20.conf,exact,alpaca_config/big/priors/pi_20.csv,1.4749999999999999
alpaca_config/big/conf/palpaca_optimal_binary_21.conf,exact,alpaca_config/big/priors/pi_21.csv,1.525
alpaca_config/big/conf/palpaca_optimal_binary_22.conf,exact,alpaca_config/big/priors/pi_22.csv,1.4249999999999998
alpaca_config/big/conf/palpaca_optimal_binary_23.conf,exact,alpaca_config/big/priors/pi_23.csv,1.4749999999999999
alpaca_config/big/conf/palpaca_optimal_binary_24.conf,exact,alpaca_config/big/priors/pi_24.csv,1.4499999999999997
alpaca_config/big/conf/palpaca_optimal_binary_25.conf,exact,alpaca_config/big/priors/pi_25.csv,1.4249999999999998
alpaca_config/big/conf/palpaca_optimal_binary_26.conf,exact,alpaca_config/big/priors/pi_26.csv,1.4499999999999997
alpaca_config/big/conf/palpaca_optimal_binary_27.conf,exact,alpaca_config/big/priors/pi_27.csv,1.4499999999999997
alpaca_config/big/conf/palpaca_optimal_binary_28.conf,exact,alpaca_config/big/priors/pi_28.csv,1.525
alpaca_config/big/conf/palpaca_optimal_binary_29.conf,exact,alpaca_config/big/priors/pi_29.csv,1.4749999999999999
alpaca_config/big/conf/palpaca_optimal_binary_30.conf,exact,alpaca_config/big/priors/pi_30.csv,1.4749999999999999
alpaca_config/big/conf/palpaca_optimal_binary_31.conf,exact,alpaca_config/big/priors/pi_31.csv,1.4499999999999997
alpaca_config/big/conf/palpaca_optimal_binary_32.conf,exact,alpaca_config/big/priors/pi_32.csv,1.4749999999999999
alpaca_config/big/conf/palpaca_optimal_binary_33.conf,exact,alpaca_config/big/priors/pi_33.csv,1.4499999999999997
alpaca_config/big/conf/palpaca_optimal_binary_34.conf,exact,alpaca_config/big/priors/pi_34.csv,1.4749999999999999
